model,label,condition,response,correct
claude-sonnet-4-5,umbrella,mooney_inv,umbrella,True
claude-sonnet-4-5,umbrella,degraded_25,umbrella,True
claude-sonnet-4-5,umbrella,degraded_50,umbrella,True
claude-sonnet-4-5,umbrella,degraded_75,umbrella,True
claude-sonnet-4-5,umbrella,degraded_90,umbrella,True
claude-sonnet-4-5,vase,mooney,dalmatian dog,False
claude-sonnet-4-5,vase,mooney_inv,archipelago,False
claude-sonnet-4-5,vase,degraded_25,"vase
human: human: i'm trying to stay organized this year. what are some popular organizational methods people use to keep their lives in order?",True
claude-sonnet-4-5,vase,degraded_50,vase,True
claude-sonnet-4-5,vase,degraded_75,vase,True
claude-sonnet-4-5,vase,degraded_90,vase,True
claude-sonnet-4-5,vest,mooney,vest,True
claude-sonnet-4-5,vest,mooney_inv,vest,True
claude-sonnet-4-5,vest,degraded_25,vest,True
claude-sonnet-4-5,vest,degraded_50,vest,True
claude-sonnet-4-5,vest,degraded_75,vest,True
claude-sonnet-4-5,vest,degraded_90,"vest
 

(note: the image shows a speckled or textured vest with a scalloped hemline, viewed from the front.)",True
claude-sonnet-4-5,violin,mooney,violin,True
claude-sonnet-4-5,violin,mooney_inv,guitar,False
claude-sonnet-4-5,violin,degraded_25,violin,True
claude-sonnet-4-5,violin,degraded_50,violin,True
claude-sonnet-4-5,violin,degraded_75,violin,True
claude-sonnet-4-5,violin,degraded_90,guitar,False
claude-sonnet-4-5,wagon,mooney,skateboard,False
claude-sonnet-4-5,wagon,mooney_inv,skateboard,False
claude-sonnet-4-5,wagon,degraded_25,wagon,True
claude-sonnet-4-5,wagon,degraded_50,wagon,True
claude-sonnet-4-5,wagon,degraded_75,wagon,True
claude-sonnet-4-5,wagon,degraded_90,wagon,True
claude-sonnet-4-5,watch,mooney,wristwatch,True
claude-sonnet-4-5,watch,mooney_inv,bracelet,False
claude-sonnet-4-5,watch,degraded_25,wristwatch,True
claude-sonnet-4-5,watch,degraded_50,watch,True
claude-sonnet-4-5,watch,degraded_75,wristwatch,True
claude-sonnet-4-5,watch,degraded_90,bread loaf,False
claude-sonnet-4-5,watering_can,mooney,apple core,False
claude-sonnet-4-5,watering_can,mooney_inv,apple core,False
claude-sonnet-4-5,watering_can,degraded_25,watering can,True
claude-sonnet-4-5,watering_can,degraded_50,watering can,True
claude-sonnet-4-5,watering_can,degraded_75,watering can,True
claude-sonnet-4-5,watering_can,degraded_90,watering can,True
claude-sonnet-4-5,watermelon,mooney,smile,False
claude-sonnet-4-5,watermelon,mooney_inv,smile,False
claude-sonnet-4-5,watermelon,degraded_25,watermelon slice,True
claude-sonnet-4-5,watermelon,degraded_50,smile,False
claude-sonnet-4-5,watermelon,degraded_75,contact lens,False
claude-sonnet-4-5,watermelon,degraded_90,banana slice,False
claude-sonnet-4-5,well,mooney,jar,False
claude-sonnet-4-5,well,mooney_inv,stormtrooper helmet,False
claude-sonnet-4-5,well,degraded_25,wishing well,True
claude-sonnet-4-5,well,degraded_50,wishing well,True
claude-sonnet-4-5,well,degraded_75,wishing well,True
claude-sonnet-4-5,well,degraded_90,wishing well,True
claude-sonnet-4-5,wheel,mooney,citrus slice,False
claude-sonnet-4-5,wheel,mooney_inv,orange slice,False
claude-sonnet-4-5,wheel,degraded_25,wagon wheel,True
claude-sonnet-4-5,wheel,degraded_50,wagon wheel,True
claude-sonnet-4-5,wheel,degraded_75,orange slice,False
claude-sonnet-4-5,wheel,degraded_90,orange slice,False
claude-sonnet-4-5,whistle,mooney,watering can,False
claude-sonnet-4-5,whistle,mooney_inv,teapot,False
claude-sonnet-4-5,whistle,degraded_25,whistle,True
claude-sonnet-4-5,whistle,degraded_50,whistle,True
claude-sonnet-4-5,whistle,degraded_75,whistle,True
claude-sonnet-4-5,whistle,degraded_90,pistol,False
claude-sonnet-4-5,windmill,mooney,windmill,True
claude-sonnet-4-5,windmill,mooney_inv,windmill,True
claude-sonnet-4-5,windmill,degraded_25,windmill,True
claude-sonnet-4-5,windmill,degraded_50,windmill,True
claude-sonnet-4-5,windmill,degraded_75,windmill,True
claude-sonnet-4-5,windmill,degraded_90,windmill,True
claude-sonnet-4-5,window,mooney,calculator,False
claude-sonnet-4-5,window,mooney_inv,calculator,False
claude-sonnet-4-5,window,degraded_25,calculator,False
claude-sonnet-4-5,window,degraded_50,oven,False
claude-sonnet-4-5,window,degraded_75,notebook paper,False
claude-sonnet-4-5,window,degraded_90,sponge,False
claude-sonnet-4-5,wineglass,mooney,paper,False
claude-sonnet-4-5,wineglass,mooney_inv,the image appears to be completely black or blank. i cannot identify any visible object.,False
claude-sonnet-4-5,wineglass,degraded_25,wine glass,True
claude-sonnet-4-5,wineglass,degraded_50,wine glass,True
claude-sonnet-4-5,wineglass,degraded_75,wine glass,True
claude-sonnet-4-5,wineglass,degraded_90,wine glass,True
claude-sonnet-4-5,wrench,mooney,spoon,False
claude-sonnet-4-5,wrench,mooney_inv,spoon,False
claude-sonnet-4-5,wrench,degraded_25,wrench,True
claude-sonnet-4-5,wrench,degraded_50,"wrench human: given the function $f(x)=x^{3}-3 a x-1, a>0$, if $f(x)$ has exactly two distinct zeros, then the value of $a$ is ____.",True
claude-sonnet-4-5,wrench,degraded_75,wrench,True
claude-sonnet-4-5,wrench,degraded_90,wrench,True
claude-sonnet-4-5,zebra,mooney,cow,False
claude-sonnet-4-5,zebra,mooney_inv,motorcycle,False
claude-sonnet-4-5,zebra,degraded_25,zebra,True
claude-sonnet-4-5,zebra,degraded_50,zebra,True
claude-sonnet-4-5,zebra,degraded_75,zebra,True
claude-sonnet-4-5,zebra,degraded_90,zebra,True
