model,label,condition,response,correct
gpt-5.4,refrigerator,mooney_hard_primed,refrigerator,True
gpt-5.4,rhinoceros,mooney_hard_unprimed,dalmatian dog,False
gpt-5.4,rhinoceros,mooney_hard_primed,rhinoceros,True
gpt-5.4,ring,mooney_hard_unprimed,ring,True
gpt-5.4,ring,mooney_hard_primed,ring,True
gpt-5.4,rocking_chair,mooney_hard_unprimed,teapot,False
gpt-5.4,rocking_chair,mooney_hard_primed,rocking chair,True
gpt-5.4,roller_skate,mooney_hard_unprimed,cow,False
gpt-5.4,roller_skate,mooney_hard_primed,baby stroller,False
gpt-5.4,rolling_pin,mooney_hard_unprimed,blank image,False
gpt-5.4,rolling_pin,mooney_hard_primed,rolling pin,True
gpt-5.4,rooster,mooney_hard_unprimed,dog,False
gpt-5.4,rooster,mooney_hard_primed,rooster,True
gpt-5.4,ruler,mooney_hard_unprimed,pencil,False
gpt-5.4,ruler,mooney_hard_primed,ruler,True
gpt-5.4,sailboat,mooney_hard_unprimed,table,False
gpt-5.4,sailboat,mooney_hard_primed,sailboat,True
gpt-5.4,salt_shaker,mooney_hard_unprimed,bottle,False
gpt-5.4,salt_shaker,mooney_hard_primed,salt shaker,True
gpt-5.4,sandwich,mooney_hard_unprimed,banana,False
gpt-5.4,sandwich,mooney_hard_primed,sandwich,True
gpt-5.4,saw,mooney_hard_unprimed,bird,False
gpt-5.4,saw,mooney_hard_primed,handsaw,True
gpt-5.4,scissors,mooney_hard_unprimed,scissors,True
gpt-5.4,scissors,mooney_hard_primed,scissors,True
gpt-5.4,screw,mooney_hard_unprimed,wrench,False
gpt-5.4,screw,mooney_hard_primed,bottle opener,False
gpt-5.4,screwdriver,mooney_hard_unprimed,marker,False
gpt-5.4,screwdriver,mooney_hard_primed,screwdriver,True
gpt-5.4,sea_horse,mooney_hard_unprimed,banana,False
gpt-5.4,sea_horse,mooney_hard_primed,seahorse,True
gpt-5.4,seal,mooney_hard_unprimed,shoes,False
gpt-5.4,seal,mooney_hard_primed,seal,True
gpt-5.4,sheep,mooney_hard_unprimed,dalmatian dog,False
gpt-5.4,sheep,mooney_hard_primed,sheep,True
gpt-5.4,shirt,mooney_hard_unprimed,bear,False
gpt-5.4,shirt,mooney_hard_primed,shirt,True
gpt-5.4,shoe,mooney_hard_unprimed,sneaker,False
gpt-5.4,shoe,mooney_hard_primed,shoe,True
gpt-5.4,skirt,mooney_hard_unprimed,eyeballs,False
gpt-5.4,skirt,mooney_hard_primed,skirt,True
gpt-5.4,skunk,mooney_hard_unprimed,cat,False
gpt-5.4,skunk,mooney_hard_primed,skunk,True
gpt-5.4,sled,mooney_hard_unprimed,airplane,False
gpt-5.4,sled,mooney_hard_primed,stapler,False
gpt-5.4,snail,mooney_hard_unprimed,snail,True
gpt-5.4,snail,mooney_hard_primed,snail,True
gpt-5.4,snake,mooney_hard_unprimed,dog,False
gpt-5.4,snake,mooney_hard_primed,snake,True
gpt-5.4,snowman,mooney_hard_unprimed,dalmatian dog,False
gpt-5.4,snowman,mooney_hard_primed,snowman,True
gpt-5.4,sock,mooney_hard_unprimed,bus,False
gpt-5.4,sock,mooney_hard_primed,sock,True
gpt-5.4,spider,mooney_hard_unprimed,dog,False
gpt-5.4,spider,mooney_hard_primed,spider,True
gpt-5.4,spinning_wheel,mooney_hard_unprimed,penguin,False
gpt-5.4,spinning_wheel,mooney_hard_primed,spinning wheel,True
gpt-5.4,spool_of_thread,mooney_hard_unprimed,fire hydrant,False
gpt-5.4,spool_of_thread,mooney_hard_primed,salt shaker,False
gpt-5.4,spoon,mooney_hard_unprimed,dot,False
gpt-5.4,spoon,mooney_hard_primed,spoon,True
gpt-5.4,squirrel,mooney_hard_unprimed,dalmatian dog,False
gpt-5.4,squirrel,mooney_hard_primed,squirrel,True
gpt-5.4,star,mooney_hard_unprimed,dots,False
gpt-5.4,star,mooney_hard_primed,star,True
gpt-5.4,stool,mooney_hard_unprimed,cow face,False
gpt-5.4,stool,mooney_hard_primed,stool,True
gpt-5.4,stove,mooney_hard_unprimed,carrot,False
gpt-5.4,stove,mooney_hard_primed,stove,True
gpt-5.4,strawberry,mooney_hard_unprimed,dalmatian dog,False
gpt-5.4,strawberry,mooney_hard_primed,strawberry,True
gpt-5.4,suitcase,mooney_hard_unprimed,faucet,False
gpt-5.4,suitcase,mooney_hard_primed,suitcase,True
gpt-5.4,sun,mooney_hard_unprimed,blank image,False
gpt-5.4,sun,mooney_hard_primed,sun,True
gpt-5.4,swan,mooney_hard_unprimed,dog,False
gpt-5.4,swan,mooney_hard_primed,swan,True
gpt-5.4,sweater,mooney_hard_unprimed,backpack,False
gpt-5.4,sweater,mooney_hard_primed,sweater,True
gpt-5.4,swing,mooney_hard_unprimed,tuning fork,False
gpt-5.4,swing,mooney_hard_primed,walking cane,False
gpt-5.4,table,mooney_hard_unprimed,exclamation mark,False
gpt-5.4,table,mooney_hard_primed,table,True
gpt-5.4,telephone,mooney_hard_unprimed,teapot,False
gpt-5.4,telephone,mooney_hard_primed,telephone,True
gpt-5.4,television,mooney_hard_unprimed,table,False
gpt-5.4,television,mooney_hard_primed,television,True
gpt-5.4,tennis_racket,mooney_hard_unprimed,spoon,False
gpt-5.4,tennis_racket,mooney_hard_primed,tennis racket,True
gpt-5.4,thimble,mooney_hard_unprimed,mug,False
gpt-5.4,thimble,mooney_hard_primed,thimble,True
gpt-5.4,thumb,mooney_hard_unprimed,banana,False
gpt-5.4,thumb,mooney_hard_primed,banana,False
gpt-5.4,tie,mooney_hard_unprimed,key,False
gpt-5.4,tie,mooney_hard_primed,necktie,True
gpt-5.4,tiger,mooney_hard_unprimed,cow,False
gpt-5.4,tiger,mooney_hard_primed,tiger,True
gpt-5.4,toaster,mooney_hard_unprimed,toaster,True
gpt-5.4,toaster,mooney_hard_primed,toaster,True
gpt-5.4,toe,mooney_hard_unprimed,panda,False
gpt-5.4,toe,mooney_hard_primed,panda face,False
gpt-5.4,tomato,mooney_hard_unprimed,cow,False
gpt-5.4,tomato,mooney_hard_primed,tomato,True
gpt-5.4,toothbrush,mooney_hard_unprimed,golf club,False
gpt-5.4,toothbrush,mooney_hard_primed,toothbrush,True
gpt-5.4,top,mooney_hard_unprimed,acorn,False
gpt-5.4,top,mooney_hard_primed,spinning top,True
gpt-5.4,traffic_light,mooney_hard_unprimed,bicycle chainring,False
gpt-5.4,traffic_light,mooney_hard_primed,traffic light,True
gpt-5.4,train,mooney_hard_unprimed,cow,False
gpt-5.4,train,mooney_hard_primed,train,True
gpt-5.4,tree,mooney_hard_unprimed,tree,True
gpt-5.4,tree,mooney_hard_primed,tree,True
gpt-5.4,truck,mooney_hard_unprimed,truck,True
gpt-5.4,truck,mooney_hard_primed,truck,True
gpt-5.4,trumpet,mooney_hard_unprimed,bottle opener,False
gpt-5.4,trumpet,mooney_hard_primed,trumpet,True
gpt-5.4,turtle,mooney_hard_unprimed,turtle,True
gpt-5.4,turtle,mooney_hard_primed,turtle,True
gpt-5.4,umbrella,mooney_hard_unprimed,umbrella,True
gpt-5.4,umbrella,mooney_hard_primed,umbrella,True
gpt-5.4,vase,mooney_hard_unprimed,vase,True
gpt-5.4,vase,mooney_hard_primed,vase,True
gpt-5.4,vest,mooney_hard_unprimed,backpack,False
gpt-5.4,vest,mooney_hard_primed,vest,True
gpt-5.4,violin,mooney_hard_unprimed,guitar,False
gpt-5.4,violin,mooney_hard_primed,violin,True
gpt-5.4,wagon,mooney_hard_unprimed,motorcycle,False
gpt-5.4,wagon,mooney_hard_primed,wagon,True
gpt-5.4,watch,mooney_hard_unprimed,teapot,False
gpt-5.4,watch,mooney_hard_primed,wristwatch,True
gpt-5.4,watering_can,mooney_hard_unprimed,watering can,True
gpt-5.4,watering_can,mooney_hard_primed,watering can,True
gpt-5.4,watermelon,mooney_hard_unprimed,banana,False
gpt-5.4,watermelon,mooney_hard_primed,banana,False
gpt-5.4,well,mooney_hard_unprimed,truck,False
gpt-5.4,well,mooney_hard_primed,wishing well,True
gpt-5.4,wheel,mooney_hard_unprimed,wheel,True
gpt-5.4,wheel,mooney_hard_primed,wheel,True
gpt-5.4,whistle,mooney_hard_unprimed,whistle,True
gpt-5.4,whistle,mooney_hard_primed,whistle,True
gpt-5.4,windmill,mooney_hard_unprimed,windmill,True
gpt-5.4,windmill,mooney_hard_primed,windmill,True
gpt-5.4,window,mooney_hard_unprimed,calculator,False
gpt-5.4,window,mooney_hard_primed,window,True
gpt-5.4,wineglass,mooney_hard_unprimed,wine glass,True
gpt-5.4,wineglass,mooney_hard_primed,wine glass,True
gpt-5.4,wrench,mooney_hard_unprimed,wrench,True
gpt-5.4,wrench,mooney_hard_primed,wrench,True
gpt-5.4,zebra,mooney_hard_unprimed,horse,False
gpt-5.4,zebra,mooney_hard_primed,zebra,True
